STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       7364;2022102508;    3;  14.2;  80.0;eor
       7364;2022102509;    3;  15.1;  76.0;eor
       7364;2022102510;    3;  15.1;  76.0;eor
       7364;2022102511;    3;  14.4;  82.0;eor
       7364;2022102512;    3;  15.7;  76.0;eor
       7364;2022102513;    3;  17.3;  69.0;eor
       7364;2022102514;    3;  17.5;  66.0;eor
       7364;2022102515;    3;  17.3;  64.0;eor
       7364;2022102516;    3;  15.3;  75.0;eor
       7364;2022102517;    3;  12.7;  84.0;eor
       7364;2022102518;    3;  11.7;  89.0;eor
       7364;2022102519;    3;  11.2;  92.0;eor
       7364;2022102520;    3;   9.8;  96.0;eor
       7364;2022102521;    3;   8.7;  98.0;eor
       7364;2022102522;    3;   8.2;  98.0;eor
       7364;2022102523;    3;   7.7;  99.0;eor
       7364;2022102600;    3;   7.3; 100.0;eor
       7364;2022102601;    3;   7.3;  99.0;eor
       7364;2022102602;    3;   7.0;  99.0;eor
       7364;2022102603;    3;   6.7; 100.0;eor
       7364;2022102604;    3;   7.0; 100.0;eor
       7364;2022102605;    3;   7.5;  99.0;eor
       7364;2022102606;    3;   7.4;  99.0;eor
       7364;2022102607;    3;   8.1;  99.0;eor
       7364;2022102608;    3;   9.5;  97.0;eor
       7364;2022102609;    3;  11.0;  92.0;eor
       7364;2022102610;    3;  14.3;  80.0;eor
       7364;2022102611;    3;  15.3;  72.0;eor
       7364;2022102612;    3;  16.3;  72.0;eor
       7364;2022102613;    3;  16.9;  70.0;eor
       7364;2022102614;    3;  17.1;  69.0;eor
       7364;2022102615;    3;  16.1;  77.0;eor
       7364;2022102616;    3;  15.0;  83.0;eor
       7364;2022102617;    3;  14.3;  85.0;eor
       7364;2022102618;    3;  12.0;  93.0;eor
       7364;2022102619;    3;  11.6;  97.0;eor
       7364;2022102620;    3;  11.1;  97.0;eor
       7364;2022102621;    3;  10.4;  98.0;eor
       7364;2022102622;    3;   9.6;  99.0;eor
       7364;2022102623;    3;   9.4;  99.0;eor
       7364;2022102700;    3;   8.9;  99.0;eor
       7364;2022102701;    3;   9.4;  99.0;eor
       7364;2022102702;    3;   8.7; 100.0;eor
       7364;2022102703;    3;   8.4;  99.0;eor
       7364;2022102704;    3;   8.3; 100.0;eor
       7364;2022102705;    3;   8.5; 100.0;eor
       7364;2022102706;    3;   7.6; 100.0;eor
       7364;2022102707;    3;   8.8; 100.0;eor
       7364;2022102708;    3;  11.2;  99.0;eor
       7364;2022102709;    3;  13.3;  96.0;eor
       7364;2022102710;    3;  15.8;  84.0;eor
       7364;2022102711;    3;  18.1;  77.0;eor
       7364;2022102712;    3;  19.2;  70.0;eor
       7364;2022102713;    3;  19.9;  69.0;eor
       7364;2022102714;    3;  20.2;  66.0;eor
       7364;2022102715;    3;  19.5;  68.0;eor
       7364;2022102716;    3;  16.2;  83.0;eor
       7364;2022102717;    3;  14.4;  92.0;eor
       7364;2022102718;    3;  13.7;  94.0;eor
       7364;2022102719;    3;  15.1;  86.0;eor
       7364;2022102720;    3;  14.6;  85.0;eor
       7364;2022102721;    3;  13.1;  91.0;eor
       7364;2022102722;    3;  13.7;  89.0;eor
       7364;2022102723;    3;  13.6;  90.0;eor
       7364;2022102800;    3;  14.0;  89.0;eor
       7364;2022102801;    3;  14.6;  87.0;eor
       7364;2022102802;    3;  14.0;  89.0;eor
       7364;2022102803;    3;  14.2;  86.0;eor
       7364;2022102804;    3;  14.2;  87.0;eor
       7364;2022102805;    3;  13.2;  91.0;eor
       7364;2022102806;    3;  13.8;  89.0;eor
       7364;2022102807;    3;  13.4;  91.0;eor
       7364;2022102808;    3;  15.1;  85.0;eor
       7364;2022102809;    3;  17.3;  78.0;eor
       7364;2022102810;    3;  18.4;  74.0;eor
       7364;2022102811;    3;  19.9;  69.0;eor
       7364;2022102812;    3;  21.1;  61.0;eor
       7364;2022102813;    3;  20.7;  68.0;eor
       7364;2022102814;    3;  20.3;  73.0;eor
       7364;2022102815;    3;  21.5;  64.0;eor
       7364;2022102816;    3;  19.1;  71.0;eor
       7364;2022102817;    3;  15.5;  87.0;eor
       7364;2022102818;    3;  15.9;  84.0;eor
       7364;2022102819;    3;  15.8;  83.0;eor
       7364;2022102820;    3;  14.7;  86.0;eor
       7364;2022102821;    3;  16.7;  74.0;eor
       7364;2022102822;    3;  15.7;  77.0;eor
       7364;2022102823;    3;  15.3;  78.0;eor
       7364;2022102900;    3;  13.6;  86.0;eor
       7364;2022102901;    3;  12.7;  93.0;eor
       7364;2022102902;    3;  12.0;  94.0;eor
       7364;2022102903;    3;  11.2;  96.0;eor
       7364;2022102904;    3;  10.6;  98.0;eor
       7364;2022102905;    3;  10.6;  98.0;eor
       7364;2022102906;    3;  10.9;  99.0;eor
       7364;2022102907;    3;  12.2;  96.0;eor
       7364;2022102908;    3;  14.0;  91.0;eor
       7364;2022102909;    3;  16.0;  82.0;eor
       7364;2022102910;    3;  17.9;  73.0;eor
       7364;2022102911;    3;  18.8;  73.0;eor
       7364;2022102912;    3;  20.0;  69.0;eor
       7364;2022102913;    3;  20.5;  67.0;eor
       7364;2022102914;    3;  20.1;  67.0;eor
       7364;2022102915;    3;  18.7;  77.0;eor
       7364;2022102916;    3;  16.7;  86.0;eor
       7364;2022102917;    3;  15.7;  91.0;eor
       7364;2022102918;    3;  14.4;  95.0;eor
       7364;2022102919;    3;  13.6;  99.0;eor
       7364;2022102920;    3;  12.9;  99.0;eor
       7364;2022102921;    3;  12.9;  99.0;eor
       7364;2022102922;    3;  13.0;  98.0;eor
       7364;2022102923;    3;  12.8;  99.0;eor
       7364;2022103000;    3;  12.7;  99.0;eor
       7364;2022103001;    3;  12.2;  97.0;eor
       7364;2022103002;    3;  12.9;  92.0;eor
       7364;2022103003;    3;  12.7;  93.0;eor
       7364;2022103004;    3;  12.2;  93.0;eor
       7364;2022103005;    3;  12.9;  92.0;eor
       7364;2022103006;    3;  13.0;  91.0;eor
       7364;2022103007;    3;  11.8;  96.0;eor
       7364;2022103008;    3;  13.1;  93.0;eor
       7364;2022103009;    3;  17.3;  74.0;eor
       7364;2022103010;    3;  19.5;  66.0;eor
       7364;2022103011;    3;  20.6;  62.0;eor
       7364;2022103012;    3;  22.0;  57.0;eor
       7364;2022103013;    3;  22.4;  55.0;eor
       7364;2022103014;    3;  22.4;  53.0;eor
       7364;2022103015;    3;  19.6;  66.0;eor
       7364;2022103016;    3;  16.6;  81.0;eor
       7364;2022103017;    3;  13.9;  93.0;eor
       7364;2022103018;    3;  12.7;  97.0;eor
       7364;2022103019;    3;  11.8;  98.0;eor
       7364;2022103020;    3;  11.8;  99.0;eor
       7364;2022103021;    3;  10.8;  99.0;eor
       7364;2022103022;    3;  12.4;  98.0;eor
       7364;2022103023;    3;  11.8;  99.0;eor
       7364;2022103100;    3;  10.5;  98.0;eor
       7364;2022103101;    3;   9.9;  99.0;eor
       7364;2022103102;    3;   9.1;  99.0;eor
       7364;2022103103;    3;   8.6;  99.0;eor
       7364;2022103104;    3;   8.1;  98.0;eor
       7364;2022103105;    3;   7.7;  99.0;eor
       7364;2022103106;    3;   7.5;  99.0;eor
       7364;2022103107;    3;   7.5; 100.0;eor
       7364;2022103108;    3;   9.9;  99.0;eor
       7364;2022103109;    3;  12.7;  93.0;eor
       7364;2022103110;    3;  14.3;  90.0;eor
       7364;2022103111;    3;  13.9;  93.0;eor
       7364;2022103112;    3;  14.0;  92.0;eor
       7364;2022103113;    3;  14.5;  90.0;eor
       7364;2022103114;    3;  14.4;  92.0;eor
       7364;2022103115;    3;  13.7;  97.0;eor
       7364;2022103116;    3;  13.2;  97.0;eor
       7364;2022103117;    3;  12.5;  99.0;eor
       7364;2022103118;    3;  11.8;  99.0;eor
       7364;2022103119;    3;  10.7;  99.0;eor
       7364;2022103120;    3;  10.3;  99.0;eor
       7364;2022103121;    3;  10.1;  99.0;eor
       7364;2022103122;    3;   9.9; 100.0;eor
       7364;2022103123;    3;  10.1;  99.0;eor
       7364;2022110100;    3;   9.3;  99.0;eor
       7364;2022110101;    3;  10.0; 100.0;eor
       7364;2022110102;    3;  10.0; 100.0;eor
       7364;2022110103;    3;   9.5;  99.0;eor
       7364;2022110104;    3;  10.0; 100.0;eor
       7364;2022110105;    3;  10.6;  98.0;eor
       7364;2022110106;    3;  10.6;  98.0;eor
       7364;2022110107;    3;  11.3;  96.0;eor
       7364;2022110108;    3;  12.4;  94.0;eor
       7364;2022110109;    3;  13.3;  90.0;eor
       7364;2022110110;    3;  15.9;  80.0;eor
       7364;2022110111;    3;  15.0;  91.0;eor
       7364;2022110112;    3;  16.3;  84.0;eor
       7364;2022110113;    3;  17.4;  75.0;eor
       7364;2022110114;    3;  17.5;  72.0;eor
       7364;2022110115;    3;  17.2;  65.0;eor
       7364;2022110116;    3;  13.6;  83.0;eor
       7364;2022110117;    3;  13.4;  85.0;eor
       7364;2022110118;    3;  11.9;  92.0;eor
       7364;2022110119;    3;  12.0;  87.0;eor
       7364;2022110120;    3;  13.1;  75.0;eor
       7364;2022110121;    3;  12.2;  77.0;eor
       7364;2022110122;    3;  11.2;  74.0;eor
       7364;2022110123;    3;  11.7;  70.0;eor
       7364;2022110200;    3;   8.7;  84.0;eor
       7364;2022110201;    3;   7.8;  89.0;eor
       7364;2022110202;    3;   6.8;  92.0;eor
       7364;2022110203;    3;   7.1;  93.0;eor
       7364;2022110204;    3;   7.9;  87.0;eor
       7364;2022110205;    3;   9.0;  83.0;eor
       7364;2022110206;    3;   8.6;  85.0;eor
       7364;2022110207;    3;   8.4;  86.0;eor
       7364;2022110208;    3;  11.0;  77.0;eor
       7364;2022110209;    3;  12.8;  72.0;eor
       7364;2022110210;    3;  14.3;  66.0;eor
       7364;2022110211;    3;  14.5;  62.0;eor
       7364;2022110212;    3;  15.4;  58.0;eor
       7364;2022110213;    3;  15.3;  56.0;eor
       7364;2022110214;    3;  15.2;  52.0;eor
       7364;2022110215;    3;  14.6;  54.0;eor
       7364;2022110216;    3;  12.6;  63.0;eor
       7364;2022110217;    3;   9.5;  76.0;eor
       7364;2022110218;    3;  10.1;  74.0;eor
       7364;2022110219;    3;   8.9;  79.0;eor
       7364;2022110220;    3;   7.9;  83.0;eor
       7364;2022110221;    3;   6.2;  90.0;eor
       7364;2022110222;    3;   5.7;  92.0;eor
       7364;2022110223;    3;   5.3;  94.0;eor
       7364;2022110300;    3;   4.9;  94.0;eor
       7364;2022110301;    3;   5.1;  94.0;eor
       7364;2022110302;    3;   5.2;  93.0;eor
       7364;2022110303;    3;   5.2;  94.0;eor
       7364;2022110304;    3;   4.9;  95.0;eor
       7364;2022110305;    3;   4.2;  96.0;eor
       7364;2022110306;    3;   4.8;  93.0;eor
       7364;2022110307;    3;   5.4;  93.0;eor
       7364;2022110308;    3;   7.2;  86.0;eor
       7364;2022110309;    3;   9.4;  77.0;eor
       7364;2022110310;    3;  11.3;  73.0;eor
       7364;2022110311;    3;  11.7;  70.0;eor
       7364;2022110312;    3;  13.0;  61.0;eor
       7364;2022110313;    3;  13.6;  58.0;eor
       7364;2022110314;    3;  13.5;  64.0;eor
       7364;2022110315;    3;  12.6;  70.0;eor
       7364;2022110316;    3;  11.6;  72.0;eor
       7364;2022110317;    3;  11.8;  71.0;eor
       7364;2022110318;    3;  11.1;  75.0;eor
       7364;2022110319;    3;  10.1;  78.0;eor
       7364;2022110320;    3;   9.4;  81.0;eor
       7364;2022110321;    3;   8.6;  84.0;eor
       7364;2022110322;    3;   8.5;  85.0;eor
       7364;2022110323;    3;   8.4;  87.0;eor
       7364;2022110400;    3;   8.5;  87.0;eor
       7364;2022110401;    3;   8.8;  87.0;eor
       7364;2022110402;    3;   9.3;  85.0;eor
       7364;2022110403;    3;   8.9;  92.0;eor
       7364;2022110404;    3;   9.3;  94.0;eor
       7364;2022110405;    3;  10.3;  93.0;eor
       7364;2022110406;    3;  10.2;  95.0;eor
       7364;2022110407;    3;  10.3;  95.0;eor
       7364;2022110408;    3;  10.3;  97.0;eor
       7364;2022110409;    3;  10.7;  93.0;eor
       7364;2022110410;    3;  11.4;  88.0;eor
       7364;2022110411;    3;  10.8;  88.0;eor
       7364;2022110412;    3;  10.5;  93.0;eor
       7364;2022110413;    3;  10.4;  91.0;eor
       7364;2022110414;    3;  10.9;  86.0;eor
       7364;2022110415;    3;  10.4;  88.0;eor
       7364;2022110416;    3;   9.9;  88.0;eor
       7364;2022110417;    3;   9.5;  87.0;eor
       7364;2022110418;    3;   9.0;  93.0;eor
       7364;2022110419;    3;   9.6;  86.0;eor
       7364;2022110420;    3;   9.5;  86.0;eor
       7364;2022110421;    3;   9.6;  84.0;eor
       7364;2022110422;    3;   9.3;  88.0;eor
       7364;2022110423;    3;   9.0;  90.0;eor
       7364;2022110500;    3;   9.0;  88.0;eor
       7364;2022110501;    3;   8.7;  89.0;eor
       7364;2022110502;    3;   8.6;  91.0;eor
       7364;2022110503;    3;   8.6;  89.0;eor
       7364;2022110504;    3;   8.4;  88.0;eor
       7364;2022110505;    3;   7.5;  92.0;eor
       7364;2022110506;    3;   7.0;  93.0;eor
       7364;2022110507;    3;   5.4;  96.0;eor
       7364;2022110508;    3;   7.1;  93.0;eor
       7364;2022110509;    3;   8.9;  85.0;eor
       7364;2022110510;    3;  10.4;  77.0;eor
       7364;2022110511;    3;  10.9;  76.0;eor
       7364;2022110512;    3;  12.2;  66.0;eor
       7364;2022110513;    3;  12.2;  62.0;eor
       7364;2022110514;    3;  11.5;  63.0;eor
       7364;2022110515;    3;  10.6;  70.0;eor
       7364;2022110516;    3;   8.8;  85.0;eor
       7364;2022110517;    3;   6.5;  93.0;eor
       7364;2022110518;    3;   5.0;  97.0;eor
       7364;2022110519;    3;   4.1;  98.0;eor
       7364;2022110520;    3;   3.4;  98.0;eor
       7364;2022110521;    3;   4.3; 100.0;eor
       7364;2022110522;    3;   4.9;  94.0;eor
       7364;2022110523;    3;   4.4;  95.0;eor
       7364;2022110600;    3;   4.6;  93.0;eor
       7364;2022110601;    3;   4.9;  92.0;eor
       7364;2022110602;    3;   5.4;  90.0;eor
       7364;2022110603;    3;   5.3;  90.0;eor
       7364;2022110604;    3;   5.0;  90.0;eor
       7364;2022110605;    3;   4.7;  90.0;eor
       7364;2022110606;    3;   4.4;  91.0;eor
       7364;2022110607;    3;   4.3;  91.0;eor
       7364;2022110608;    3;   6.1;  84.0;eor
       7364;2022110609;    3;   7.8;  80.0;eor
       7364;2022110610;    3;   9.3;  74.0;eor
       7364;2022110611;    3;  10.1;  71.0;eor
       7364;2022110612;    3;  11.3;  67.0;eor
       7364;2022110613;    3;  11.8;  59.0;eor
       7364;2022110614;    3;  12.1;  58.0;eor
       7364;2022110615;    3;  11.2;  59.0;eor
       7364;2022110616;    3;   9.2;  74.0;eor
       7364;2022110617;    3;   8.7;  75.0;eor
       7364;2022110618;    3;   8.1;  76.0;eor
       7364;2022110619;    3;   7.3;  81.0;eor
       7364;2022110620;    3;   7.3;  81.0;eor
       7364;2022110621;    3;   7.5;  82.0;eor
       7364;2022110622;    3;   7.8;  81.0;eor
       7364;2022110623;    3;   7.7;  84.0;eor
       7364;2022110700;    3;   8.1;  83.0;eor
       7364;2022110701;    3;   8.7;  78.0;eor
       7364;2022110702;    3;   8.1;  79.0;eor
       7364;2022110703;    3;   8.3;  76.0;eor
       7364;2022110704;    3;   8.9;  75.0;eor
       7364;2022110705;    3;   8.3;  79.0;eor
       7364;2022110706;    3;   8.2;  81.0;eor
       7364;2022110707;    3;   7.8;  85.0;eor
       7364;2022110708;    3;   9.6;  79.0;eor
       7364;2022110709;    3;  11.1;  76.0;eor
       7364;2022110710;    3;  12.4;  72.0;eor
       7364;2022110711;    3;  14.0;  66.0;eor
       7364;2022110712;    3;  14.2;  66.0;eor
       7364;2022110713;    3;  13.8;  68.0;eor
       7364;2022110714;    3;  13.7;  69.0;eor
       7364;2022110715;    3;  13.6;  69.0;eor
       7364;2022110716;    3;  12.5;  73.0;eor
       7364;2022110717;    3;  11.8;  76.0;eor
       7364;2022110718;    3;  11.6;  78.0;eor
       7364;2022110719;    3;  11.7;  77.0;eor
       7364;2022110720;    3;  10.7;  81.0;eor
       7364;2022110721;    3;  11.0;  81.0;eor
       7364;2022110722;    3;  11.4;  79.0;eor
       7364;2022110723;    3;  10.6;  82.0;eor
       7364;2022110800;    3;  10.0;  85.0;eor
       7364;2022110801;    3;   9.8;  86.0;eor
       7364;2022110802;    3;   8.3;  94.0;eor
       7364;2022110803;    3;   8.0;  95.0;eor
       7364;2022110804;    3;   7.6;  96.0;eor
       7364;2022110805;    3;   8.1;  94.0;eor
       7364;2022110806;    3;   8.0;  93.0;eor
       7364;2022110807;    3;   7.4;  96.0;eor
       7364;2022110808;    3;   9.4;  89.0;eor
       7364;2022110809;    3;  11.9;  79.0;eor
       7364;2022110810;    3;  13.3;  70.0;eor
       7364;2022110811;    3;  14.1;  67.0;eor
       7364;2022110812;    3;  15.6;  62.0;eor
       7364;2022110813;    3;  15.5;  63.0;eor
       7364;2022110814;    3;  16.3;  60.0;eor
       7364;2022110815;    3;  14.4;  68.0;eor
       7364;2022110816;    3;  12.5;  68.0;eor
       7364;2022110817;    3;  11.6;  72.0;eor
       7364;2022110818;    3;  11.7;  72.0;eor
       7364;2022110819;    3;  11.5;  72.0;eor
       7364;2022110820;    3;  12.0;  68.0;eor
       7364;2022110821;    3;  12.3;  68.0;eor
       7364;2022110822;    3;  12.8;  66.0;eor
       7364;2022110823;    3;  12.1;  71.0;eor
       7364;2022110900;    3;  12.2;  70.0;eor
       7364;2022110901;    3;  11.9;  69.0;eor
       7364;2022110902;    3;  12.2;  68.0;eor
       7364;2022110903;    3;  12.8;  65.0;eor
       7364;2022110904;    3;  13.0;  66.0;eor
       7364;2022110905;    3;  12.3;  70.0;eor
       7364;2022110906;    3;  12.4;  78.0;eor
       7364;2022110907;    3;  12.1;  84.0;eor
       7364;2022110908;    3;  11.9;  84.0;eor
       7364;2022110909;    3;  12.2;  84.0;eor
       7364;2022110910;    3;  12.9;  82.0;eor
       7364;2022110911;    3;  13.7;  81.0;eor
       7364;2022110912;    3;  14.9;  74.0;eor
       7364;2022110913;    3;  15.1;  72.0;eor
       7364;2022110914;    3;  15.7;  72.0;eor
       7364;2022110915;    3;  15.3;  69.0;eor
       7364;2022110916;    3;  14.3;  73.0;eor
       7364;2022110917;    3;  14.0;  74.0;eor
       7364;2022110918;    3;  13.9;  73.0;eor
       7364;2022110919;    3;  13.7;  73.0;eor
       7364;2022110920;    3;  13.5;  73.0;eor
       7364;2022110921;    3;  12.8;  77.0;eor
       7364;2022110922;    3;  13.0;  76.0;eor
       7364;2022110923;    3;  12.8;  77.0;eor
       7364;2022111000;    3;  11.8;  80.0;eor
       7364;2022111001;    3;  11.0;  80.0;eor
       7364;2022111002;    3;  10.6;  82.0;eor
       7364;2022111003;    3;   9.9;  83.0;eor
       7364;2022111004;    3;   8.9;  85.0;eor
       7364;2022111005;    3;   7.8;  90.0;eor
       7364;2022111006;    3;   8.2;  87.0;eor
       7364;2022111007;    3;   8.5;  85.0;eor
       7364;2022111008;    3;   9.2;  83.0;eor
       7364;2022111009;    3;  10.7;  78.0;eor
       7364;2022111010;    3;  11.9;  73.0;eor
       7364;2022111011;    3;  13.2;  70.0;eor
       7364;2022111012;    3;  13.4;  69.0;eor
       7364;2022111013;    3;  13.9;  68.0;eor
       7364;2022111014;    3;  14.3;  65.0;eor
       7364;2022111015;    3;  13.6;  68.0;eor
       7364;2022111016;    3;  12.3;  72.0;eor
       7364;2022111017;    3;  11.7;  74.0;eor
       7364;2022111018;    3;  11.3;  75.0;eor
       7364;2022111019;    3;  10.7;  78.0;eor
       7364;2022111020;    3;   9.7;  82.0;eor
       7364;2022111021;    3;   8.8;  85.0;eor
       7364;2022111022;    3;   8.4;  86.0;eor
       7364;2022111023;    3;   7.2;  91.0;eor
       7364;2022111100;    3;   5.4;  95.0;eor
       7364;2022111101;    3;   4.8;  97.0;eor
       7364;2022111102;    3;   6.0;  97.0;eor
       7364;2022111103;    3;   5.8;  95.0;eor
       7364;2022111104;    3;   5.4;  96.0;eor
       7364;2022111105;    3;   6.8;  91.0;eor
       7364;2022111106;    3;   6.6;  91.0;eor
       7364;2022111107;    3;   7.6;  84.0;eor
       7364;2022111108;    3;   7.7;  85.0;eor
       7364;2022111109;    3;   9.3;  77.0;eor
       7364;2022111110;    3;  10.5;  71.0;eor
       7364;2022111111;    3;  11.6;  68.0;eor
       7364;2022111112;    3;  12.9;  64.0;eor
       7364;2022111113;    3;  15.0;  61.0;eor
       7364;2022111114;    3;  15.9;  52.0;eor
       7364;2022111115;    3;  15.0;  55.0;eor
       7364;2022111116;    3;  13.4;  61.0;eor
       7364;2022111117;    3;  12.1;  65.0;eor
       7364;2022111118;    3;  11.0;  70.0;eor
       7364;2022111119;    3;   8.4;  82.0;eor
       7364;2022111120;    3;   6.7;  91.0;eor
       7364;2022111121;    3;   5.8;  93.0;eor
       7364;2022111122;    3;   5.0;  96.0;eor
       7364;2022111123;    3;   4.2;  97.0;eor
       7364;2022111200;    3;   4.8;  98.0;eor
       7364;2022111201;    3;   4.5;  97.0;eor
       7364;2022111202;    3;   4.0;  97.0;eor
       7364;2022111203;    3;   2.7;  98.0;eor
       7364;2022111204;    3;   2.1;  99.0;eor
       7364;2022111205;    3;   1.6;  99.0;eor
       7364;2022111206;    3;   1.4;  99.0;eor
       7364;2022111207;    3;   2.1; 100.0;eor
       7364;2022111208;    3;   3.5; 100.0;eor
       7364;2022111209;    3;   6.3;  92.0;eor
       7364;2022111210;    3;   9.4;  79.0;eor
       7364;2022111211;    3;   9.8;  80.0;eor
       7364;2022111212;    3;  11.5;  71.0;eor
       7364;2022111213;    3;  12.0;  72.0;eor
       7364;2022111214;    3;  12.1;  73.0;eor
       7364;2022111215;    3;  10.1;  78.0;eor
       7364;2022111216;    3;   6.8;  94.0;eor
       7364;2022111217;    3;   5.0;  97.0;eor
       7364;2022111218;    3;   4.5;  98.0;eor
       7364;2022111219;    3;   3.1;  98.0;eor
       7364;2022111220;    3;   2.6;  98.0;eor
       7364;2022111221;    3;   3.0; 100.0;eor
       7364;2022111222;    3;   1.9;  98.0;eor
       7364;2022111223;    3;   1.2;  98.0;eor
       7364;2022111300;    3;   0.8;  98.0;eor
       7364;2022111301;    3;   0.2;  97.0;eor
       7364;2022111302;    3;  -0.2;  98.0;eor
       7364;2022111303;    3;  -0.6;  99.0;eor
       7364;2022111304;    3;  -0.7;  99.0;eor
       7364;2022111305;    3;   0.4;  99.0;eor
       7364;2022111306;    3;   1.0;  99.0;eor
       7364;2022111307;    3;   2.1; 100.0;eor
       7364;2022111308;    3;   4.2;  99.0;eor
       7364;2022111309;    3;   5.4;  97.0;eor
       7364;2022111310;    3;   5.4;  95.0;eor
       7364;2022111311;    3;   6.1;  92.0;eor
       7364;2022111312;    3;   6.7;  90.0;eor
       7364;2022111313;    3;   7.1;  87.0;eor
       7364;2022111314;    3;   7.6;  83.0;eor
       7364;2022111315;    3;   7.6;  83.0;eor
       7364;2022111316;    3;   4.6;  94.0;eor
       7364;2022111317;    3;   3.3;  98.0;eor
       7364;2022111318;    3;   2.6;  98.0;eor
       7364;2022111319;    3;   5.5;  97.0;eor
       7364;2022111320;    3;   6.0;  92.0;eor
       7364;2022111321;    3;   6.2;  92.0;eor
       7364;2022111322;    3;   5.9;  92.0;eor
       7364;2022111323;    3;   5.3;  94.0;eor
       7364;2022111400;    3;   5.0;  95.0;eor
       7364;2022111401;    3;   4.9;  95.0;eor
       7364;2022111402;    3;   4.6;  95.0;eor
       7364;2022111403;    3;   4.0;  96.0;eor
       7364;2022111404;    3;   4.3;  97.0;eor
       7364;2022111405;    3;   4.8;  93.0;eor
       7364;2022111406;    3;   3.6;  96.0;eor
       7364;2022111407;    3;   3.4;  97.0;eor
       7364;2022111408;    3;   4.7;  97.0;eor
       7364;2022111409;    3;   7.4;  83.0;eor
       7364;2022111410;    3;   9.4;  75.0;eor
       7364;2022111411;    3;  10.1;  73.0;eor
       7364;2022111412;    3;  10.8;  74.0;eor
       7364;2022111413;    3;  11.8;  73.0;eor
       7364;2022111414;    3;  12.3;  65.0;eor
       7364;2022111415;    3;  10.9;  71.0;eor
       7364;2022111416;    3;   9.5;  78.0;eor
       7364;2022111417;    3;   9.4;  76.0;eor
       7364;2022111418;    3;   8.2;  79.0;eor
       7364;2022111419;    3;   7.8;  79.0;eor
       7364;2022111420;    3;   7.0;  82.0;eor
       7364;2022111421;    3;   6.7;  86.0;eor
       7364;2022111422;    3;   6.0;  90.0;eor
       7364;2022111423;    3;   6.4;  89.0;eor
       7364;2022111500;    3;   6.4;  89.0;eor
       7364;2022111501;    3;   6.7;  88.0;eor
       7364;2022111502;    3;   6.1;  89.0;eor
       7364;2022111503;    3;   5.3;  92.0;eor
       7364;2022111504;    3;   5.8;  91.0;eor
       7364;2022111505;    3;   5.2;  94.0;eor
       7364;2022111506;    3;   5.4;  94.0;eor
       7364;2022111507;    3;   5.7;  92.0;eor
       7364;2022111508;    3;   6.9;  89.0;eor
       7364;2022111509;    3;   9.1;  79.0;eor
       7364;2022111510;    3;  10.9;  73.0;eor
       7364;2022111511;    3;  12.1;  69.0;eor
       7364;2022111512;    3;  13.2;  63.0;eor
       7364;2022111513;    3;  13.9;  62.0;eor
       7364;2022111514;    3;  14.4;  61.0;eor
       7364;2022111515;    3;  12.4;  69.0;eor
       7364;2022111516;    3;   8.5;  86.0;eor
       7364;2022111517;    3;   6.9;  94.0;eor
       7364;2022111518;    3;   6.1;  97.0;eor
       7364;2022111519;    3;   6.4;  98.0;eor
       7364;2022111520;    3;   9.2;  88.0;eor
       7364;2022111521;    3;   8.8;  86.0;eor
       7364;2022111522;    3;   7.2;  90.0;eor
       7364;2022111523;    3;   6.4;  90.0;eor
       7364;2022111600;    3;   6.5;  88.0;eor
       7364;2022111601;    3;   5.1;  92.0;eor
       7364;2022111602;    3;   4.6;  94.0;eor
       7364;2022111603;    3;   4.9;  91.0;eor
       7364;2022111604;    3;   4.8;  90.0;eor
       7364;2022111605;    3;   5.2;  91.0;eor
       7364;2022111606;    3;   5.7;  90.0;eor
       7364;2022111607;    3;   6.0;  89.0;eor
       7364;2022111608;    3;   6.5;  88.0;eor
       7364;2022111609;    3;   6.9;  87.0;eor
       7364;2022111610;    3;   7.2;  84.0;eor
       7364;2022111611;    3;   7.2;  84.0;eor
       7364;2022111612;    3;   7.0;  87.0;eor
       7364;2022111613;    3;   6.7;  92.0;eor
       7364;2022111614;    3;   6.5;  94.0;eor
       7364;2022111615;    3;   6.4;  95.0;eor
       7364;2022111616;    3;   6.3;  95.0;eor
       7364;2022111617;    3;   6.2;  95.0;eor
       7364;2022111618;    3;   5.9;  95.0;eor
       7364;2022111619;    3;   5.6;  94.0;eor
       7364;2022111620;    3;   5.4;  94.0;eor
       7364;2022111621;    3;   5.3;  94.0;eor
       7364;2022111622;    3;   5.1;  93.0;eor
       7364;2022111623;    3;   4.7;  91.0;eor
       7364;2022111700;    3;   4.6;  93.0;eor
       7364;2022111701;    3;   4.7;  92.0;eor
       7364;2022111702;    3;   4.7;  91.0;eor
       7364;2022111703;    3;   4.7;  88.0;eor
       7364;2022111704;    3;   4.4;  88.0;eor
       7364;2022111705;    3;   4.1;  89.0;eor
       7364;2022111706;    3;   4.0;  88.0;eor
       7364;2022111707;    3;   4.1;  88.0;eor
       7364;2022111708;    3;   4.4;  87.0;eor
       7364;2022111709;    3;   4.7;  85.0;eor
       7364;2022111710;    3;   4.9;  88.0;eor
       7364;2022111711;    3;   4.9;  89.0;eor
       7364;2022111712;    3;   5.1;  91.0;eor
       7364;2022111713;    3;   4.9;  93.0;eor
